label,start,end,start_s,end_s,src,out
jab,2384,2465,39.73466002914036,41.0847051056338,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\jab\jab_mirrored_PXL_20250430_124449120_000.mp4
roundhouse,2475,2622,41.25137733729966,43.70145914278776,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_001.mp4
roundhouse,3038,3258,50.63502398008743,54.30181307673628,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_002.mp4
roundhouse,3289,3438,54.81849699490044,57.30191324672171,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_003.mp4
roundhouse,3480,3739,58.00193661971831,62.31874741986401,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_004.mp4
roundhouse,4035,4107,67.25224547717339,68.45228554516756,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_005.mp4
roundhouse,4125,4220,68.7522955621661,70.33568176299174,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_006.mp4
roundhouse,4242,4333,70.70236067265662,72.21907798081592,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_007.mp4
roundhouse,4351,4486,72.51908799781448,74.76916312530355,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_008.mp4
roundhouse,4497,4760,74.95250258013598,79.33598227294803,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_009.mp4
roundhouse,4820,4878,80.33601566294318,81.30271460660515,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_010.mp4
roundhouse,4944,5038,82.4027513355998,83.96947031325887,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_011.mp4
roundhouse,5089,5206,84.81949869475474,86.76956380524527,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_012.mp4
roundhouse,5224,5501,87.06957382224381,91.68639463938806,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_013.mp4
roundhouse,5550,5644,92.50308857455076,94.0698075522098,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_014.mp4
roundhouse,5798,5959,96.636559919864,99.31998284968432,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_015.mp4
roundhouse,5848,6017,97.4699210781933,100.28668179334628,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_016.mp4
roundhouse,6018,6155,100.30334901651288,102.58675859033512,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_124449120.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\roundhouse\roundhouse_mirrored_PXL_20250430_124449120_017.mp4
